Date,Type,Rank,Symbol,Company Name,Quant,SA Analyst Ratings,Wall Street Ratings,Market Cap,Div Yield,Valuation,Growth,Profitability,Momentum,EPS Rev.
2023-12-01,top_utility,26,ED,"Consolidated Edison, Inc.",RATING: HOLD3.34,RATING: HOLD2.50,RATING: HOLD2.82,31.72B,3.53%,C,D-,B-,B,A
2023-12-01,top_utility,27,UTL,Unitil Corporation,RATING: HOLD3.28,-RATING: NOT COVERED,RATING: BUY3.66,826.81M,3.17%,C-,D+,C-,B,A
2023-12-01,top_utility,28,OTTR,Otter Tail Corporation,RATING: HOLD3.28,RATING: HOLD2.50,RATING: HOLD2.50,3.21B,2.28%,C-,D,B+,A-,A+
2023-12-01,top_utility,29,BEPC,Brookfield Renewable Corporation,RATING: HOLD3.27,RATING: HOLD3.40,RATING: BUY4.25,9.78B,5.08%,A-,B-,C-,D+,A
2023-12-01,top_utility,30,GWRS,"Global Water Resources, Inc.",RATING: HOLD3.26,RATING: HOLD3.00,RATING: STRONG BUY4.50,303.47M,2.38%,F,B+,D,B+,A+
2023-12-01,top_utility,31,SBS,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,RATING: HOLD3.26,RATING: BUY4.00,RATING: BUY4.33,9.54B,1.91%,C-,B+,B+,A+,-RATING: NOT COVERED
2023-12-01,top_utility,32,PAM,Pampa Energía S.A.,RATING: HOLD3.24,RATING: BUY3.50,RATING: BUY3.70,7.67B,-,B+,A-,B-,A+,D+
2023-12-01,top_utility,33,SJW,SJW Group,RATING: HOLD3.23,RATING: HOLD3.00,RATING: HOLD3.33,2.12B,2.28%,D-,C,D+,C,A+
2023-12-01,top_utility,34,SO,The Southern Company,RATING: HOLD3.22,RATING: BUY3.80,RATING: BUY3.90,77.83B,3.94%,D+,D,A,B+,B
2023-12-01,top_utility,35,OGE,OGE Energy Corp.,RATING: HOLD3.22,RATING: HOLD3.00,RATING: BUY3.54,7.09B,4.70%,B-,F,C+,B-,A-
2023-12-01,top_utility,36,IBDSF,"Iberdrola, S.A.",RATING: HOLD3.21,RATING: HOLD3.00,RATING: STRONG BUY5.00,78.77B,4.23%,B,D+,A+,A-,C
2023-12-01,top_utility,37,IBDRY,"Iberdrola, S.A.",RATING: HOLD3.21,RATING: HOLD3.00,RATING: STRONG BUY5.00,78.77B,4.34%,B,C-,A+,A-,C-
2023-12-01,top_utility,38,PEG,Public Service Enterprise Group Incorporated,RATING: HOLD3.20,RATING: HOLD3.00,RATING: BUY3.80,31.38B,3.65%,C+,D+,A,B+,B
2023-12-01,top_utility,39,CEPU,Central Puerto S.A.,RATING: HOLD3.18,RATING: STRONG SELL1.00,RATING: HOLD3.00,4.03B,3.41%,D-,A-,D-,A+,F
2023-12-01,top_utility,40,YORW,The York Water Company,RATING: HOLD3.17,RATING: BUY4.00,RATING: STRONG BUY5.00,554.54M,2.10%,D-,B,F,C-,A+
2023-12-01,top_utility,41,EONGY,E.ON SE,RATING: HOLD3.15,RATING: HOLD3.00,RATING: STRONG BUY5.00,35.08B,4.09%,A-,D-,A+,A,F
2023-12-01,top_utility,42,DUK,Duke Energy Corporation,RATING: HOLD3.14,RATING: HOLD3.42,RATING: BUY3.75,73.50B,4.26%,C,C+,A,B+,D
2023-12-01,top_utility,43,PNM,"PNM Resources, Inc.",RATING: HOLD3.13,RATING: BUY3.50,RATING: BUY4.00,3.64B,3.51%,C-,C-,D,D+,A
2023-12-01,top_utility,44,TAC,TransAlta Corporation,RATING: HOLD3.11,RATING: BUY4.00,RATING: BUY4.11,2.38B,2.13%,A+,A+,A,D-,B+
2023-12-01,top_utility,45,NEE,"NextEra Energy, Inc.",RATING: HOLD3.09,RATING: BUY4.00,RATING: BUY4.10,122.51B,3.14%,D,B+,B-,D-,B+
2023-12-01,top_utility,46,SSEZY,SSE plc,RATING: HOLD3.09,RATING: BUY4.00,RATING: STRONG BUY5.00,25.20B,4.97%,B-,F,A-,A-,C+
2023-12-01,top_utility,47,EIX,Edison International,RATING: HOLD3.09,RATING: HOLD3.33,RATING: BUY3.77,26.09B,4.36%,C+,A+,B,B-,D+
2023-12-01,top_utility,48,AES,The AES Corporation,RATING: HOLD3.06,RATING: BUY4.00,RATING: BUY4.07,12.09B,3.64%,B-,C-,D+,D+,A-
2023-12-01,top_utility,49,SPH,"Suburban Propane Partners, L.P.",RATING: HOLD3.05,RATING: HOLD3.00,RATING: BUY3.66,1.10B,7.68%,A,F,B+,A,D
2023-12-01,top_utility,50,FE,FirstEnergy Corp.,RATING: HOLD3.04,RATING: HOLD3.00,RATING: BUY3.80,21.38B,4.27%,D+,C,C,C+,B-
2023-12-01,top_utility,51,NJR,New Jersey Resources Corporation,RATING: HOLD3.04,RATING: HOLD3.00,RATING: BUY3.77,4.31B,3.70%,C,D+,C+,C,A-
2023-12-01,top_utility,52,AEE,Ameren Corporation,RATING: HOLD3.03,RATING: HOLD3.00,RATING: BUY4.07,20.56B,3.23%,C-,C,B,C,B+
2023-12-01,top_utility,53,PNW,Pinnacle West Capital Corporation,RATING: HOLD3.02,RATING: HOLD3.00,RATING: HOLD3.42,8.58B,4.68%,B-,D,C,C,B
2023-12-01,top_utility,54,PPL,PPL Corporation,RATING: HOLD3.02,RATING: HOLD3.00,RATING: BUY4.07,19.41B,3.67%,C,B-,B-,B,C-
2023-12-01,top_utility,55,SR,Spire Inc.,RATING: HOLD3.01,RATING: BUY3.50,RATING: HOLD3.12,3.37B,4.56%,B-,B+,C,B,B
2023-12-01,top_utility,56,NGG,National Grid plc,RATING: HOLD3.00,RATING: BUY3.50,RATING: STRONG BUY4.50,49.51B,5.28%,A-,D-,A+,B+,F
2023-12-01,top_utility,57,BIPC,Brookfield Infrastructure Corporation,RATING: HOLD2.99,RATING: BUY3.88,RATING: STRONG BUY5.00,4.70B,4.68%,A+,A+,D-,F,-RATING: NOT COVERED
2023-12-01,top_utility,58,WEC,"WEC Energy Group, Inc.",RATING: HOLD2.99,RATING: HOLD3.00,RATING: BUY3.52,26.56B,3.76%,D+,C-,B+,C,B-
2023-12-01,top_utility,59,EBR.B,Centrais Elétricas Brasileiras S.A. - Eletrobrás,RATING: HOLD2.98,RATING: BUY4.00,RATING: STRONG BUY4.50,18.68B,3.28%,C+,A+,C+,A,F
2023-12-01,top_utility,60,FTS,Fortis Inc.,RATING: HOLD2.97,RATING: HOLD3.00,RATING: HOLD3.06,19.44B,4.24%,C+,D+,B-,C+,C-
2023-12-01,top_utility,61,EDPFY,"EDP - Energias de Portugal, S.A.",RATING: HOLD2.94,RATING: HOLD3.00,RATING: STRONG BUY5.00,19.86B,4.40%,B-,B+,C+,B,C
2023-12-01,top_utility,62,RNW,ReNew Energy Global Plc,RATING: HOLD2.94,RATING: HOLD3.00,RATING: STRONG BUY4.57,2.33B,-,C+,C,D-,A,D-
2023-12-01,top_utility,63,BIP,Brookfield Infrastructure Partners L.P.,RATING: HOLD2.94,RATING: BUY3.75,RATING: BUY4.36,13.38B,5.44%,B,B+,A-,D-,B+
2023-12-01,top_utility,64,LNT,Alliant Energy Corporation,RATING: HOLD2.92,RATING: BUY4.00,RATING: BUY3.83,13.11B,3.52%,D,C+,D,B-,C+
2023-12-01,top_utility,65,ENLT,Enlight Renewable Energy Ltd,RATING: HOLD2.92,RATING: BUY4.00,RATING: BUY4.16,2.04B,-,D,A,F,C+,A-
2023-12-01,top_utility,66,EBR,Centrais Elétricas Brasileiras S.A. - Eletrobrás,RATING: HOLD2.92,RATING: BUY4.00,RATING: STRONG BUY5.00,18.68B,0.54%,D-,A+,C+,A,D-
2023-12-01,top_utility,67,CMS,CMS Energy Corporation,RATING: HOLD2.91,RATING: HOLD3.00,RATING: BUY3.94,16.95B,3.36%,D+,C+,C+,B-,C-
2023-12-01,top_utility,68,AGR,"Avangrid, Inc.",RATING: HOLD2.88,RATING: SELL2.00,RATING: HOLD2.81,12.35B,5.55%,B+,D,D,D,B+
2023-12-01,top_utility,69,DTE,DTE Energy Company,RATING: HOLD2.88,RATING: BUY3.50,RATING: BUY4.41,22.71B,3.47%,C-,D+,B,B+,D
2023-12-01,top_utility,70,MGEE,"MGE Energy, Inc.",RATING: HOLD2.87,RATING: HOLD3.00,RATING: SELL1.50,2.60B,2.33%,D-,A,C+,C+,C-
2023-12-01,top_utility,71,AVA,Avista Corporation,RATING: HOLD2.86,RATING: BUY3.50,RATING: HOLD2.50,2.71B,5.24%,B+,B,D+,C-,B
2023-12-01,top_utility,72,NWN,Northwest Natural Holding Company,RATING: HOLD2.85,RATING: BUY4.00,RATING: BUY3.66,1.42B,5.06%,A-,D-,C,D+,B
2023-12-01,top_utility,73,ES,Eversource Energy,RATING: HOLD2.85,RATING: BUY3.50,RATING: BUY3.60,21.24B,4.42%,C+,C,C-,D,C-
2023-12-01,top_utility,74,SWX,"Southwest Gas Holdings, Inc.",RATING: HOLD2.85,RATING: HOLD3.00,RATING: BUY3.66,4.37B,4.07%,C+,B-,D+,C+,B-
2023-12-01,top_utility,75,BKH,Black Hills Corporation,RATING: HOLD2.82,RATING: BUY4.00,RATING: HOLD3.16,3.67B,4.65%,B+,F,B-,D+,B-
2023-12-01,top_utility,76,AWK,"American Water Works Company, Inc.",RATING: HOLD2.82,RATING: HOLD2.50,RATING: BUY4.00,25.45B,2.12%,D-,D+,D,C-,B-
2023-12-01,top_utility,77,D,"Dominion Energy, Inc.",RATING: HOLD2.81,RATING: BUY3.80,RATING: HOLD3.35,39.87B,5.60%,B+,D-,D-,C-,D-
2023-12-01,top_utility,78,BEP,Brookfield Renewable Partners L.P.,RATING: HOLD2.80,RATING: BUY3.57,RATING: BUY4.17,12.11B,5.42%,B,B,A-,C-,D
2023-12-01,top_utility,79,AY,Atlantica Sustainable Infrastructure plc,RATING: HOLD2.79,RATING: BUY4.00,RATING: BUY3.50,2.28B,9.04%,A,D,A-,D-,C+
2023-12-01,top_utility,80,CTPZY,CTEEP - Companhia de Transmissão de Energia Elétrica Paulista S.A.,RATING: HOLD2.78,-RATING: NOT COVERED,RATING: HOLD3.00,3.88B,6.02%,A,B+,A,D-,-RATING: NOT COVERED
2023-12-01,top_utility,81,EVRG,"Evergy, Inc.",RATING: HOLD2.76,RATING: BUY3.50,RATING: HOLD3.44,11.83B,4.83%,B,D,C+,D+,D+
2023-12-01,top_utility,82,CWT,California Water Service Group,RATING: SELL2.38,RATING: BUY4.00,RATING: HOLD3.00,3.03B,1.98%,F,C-,D-,B-,C
2023-12-01,top_utility,83,AWR,American States Water Company,RATING: SELL2.36,RATING: BUY3.50,RATING: HOLD3.00,3.02B,2.03%,F,B-,C,C,C+
2023-12-01,top_utility,84,CWEN,"Clearway Energy, Inc.",RATING: SELL2.35,RATING: STRONG BUY4.66,RATING: BUY4.33,4.92B,6.28%,A-,A-,A-,D,D+
2023-12-01,top_utility,85,WTRG,"Essential Utilities, Inc.",RATING: SELL2.35,RATING: BUY4.00,RATING: STRONG BUY4.50,9.76B,3.34%,D,C-,D+,D,C+
2023-12-01,top_utility,86,AMPS,"Altus Power, Inc.",RATING: SELL2.32,RATING: BUY4.00,RATING: STRONG BUY4.62,877.62M,-,D,B,C,D,B-
2023-12-01,top_utility,87,NFG,National Fuel Gas Company,RATING: SELL2.31,RATING: BUY4.00,RATING: HOLD3.33,4.67B,3.90%,A,D+,D,C-,D
2023-12-01,top_utility,88,NWE,"NorthWestern Energy Group, Inc.",RATING: SELL2.28,RATING: HOLD3.33,RATING: BUY3.55,3.16B,4.95%,B,D,C,C-,D-
2023-12-01,top_utility,89,CWEN.A,"Clearway Energy, Inc.",RATING: SELL2.28,RATING: BUY4.00,RATING: STRONG BUY4.54,4.92B,6.65%,A-,A-,A-,D,F
2023-12-01,top_utility,90,POR,Portland General Electric Company,RATING: SELL2.26,RATING: BUY4.00,RATING: BUY3.91,4.36B,4.32%,B-,C+,D,C-,F
2023-12-01,top_utility,91,UGI,UGI Corporation,RATING: SELL2.20,RATING: BUY3.83,RATING: BUY3.75,4.79B,6.65%,A+,D-,C-,F,D+
2023-12-01,top_utility,92,OGS,"ONE Gas, Inc.",RATING: SELL2.20,RATING: HOLD3.00,RATING: HOLD2.83,3.39B,4.26%,B+,D-,B,D-,C-
2023-12-01,top_utility,93,MNTK,"Montauk Renewables, Inc.",RATING: SELL2.19,-RATING: NOT COVERED,RATING: BUY3.50,1.14B,-,F,A,C-,D+,C
2023-12-01,top_utility,94,AQN,Algonquin Power & Utilities Corp.,RATING: SELL2.18,RATING: BUY4.00,RATING: HOLD3.08,4.13B,8.42%,A,F,D+,F,D-
2023-12-01,top_utility,95,CPK,Chesapeake Utilities Corporation,RATING: SELL2.12,RATING: BUY4.00,RATING: BUY4.12,2.19B,2.20%,D,B-,B-,D,D
2023-12-01,top_utility,96,ORA,"Ormat Technologies, Inc.",RATING: SELL1.91,RATING: HOLD3.00,RATING: BUY3.62,4.20B,0.69%,F,A-,D-,D-,D+
2023-12-01,top_utility,97,HE,"Hawaiian Electric Industries, Inc.",RATING: SELL1.90,RATING: HOLD3.20,RATING: SELL2.25,1.46B,8.11%,A+,F,C-,F,C+
2023-12-01,top_utility,98,CDZI,Cadiz Inc.,RATING: SELL1.79,-RATING: NOT COVERED,RATING: STRONG BUY5.00,209.14M,-,D,A-,F,D-,-RATING: NOT COVERED
2023-12-01,top_utility,99,ARTNA,Artesian Resources Corporation,RATING: SELL1.77,RATING: BUY4.00,RATING: STRONG BUY5.00,440.65M,2.66%,D-,B,D-,D,D-
2023-12-01,top_utility,100,MSEX,Middlesex Water Company,RATING: SELL1.71,-RATING: NOT COVERED,RATING: STRONG BUY5.00,1.21B,1.86%,F,B-,F,D+,D-
2023-12-01,top_consumer_staples,1,LWAY,"Lifeway Foods, Inc.",RATING: STRONG BUY4.91,RATING: HOLD3.00,RATING: HOLD3.00,187.60M,-,C,A,C+,A+,A-
2023-12-01,top_consumer_staples,2,MAMA,"Mama's Creations, Inc.",RATING: STRONG BUY4.88,RATING: BUY4.00,RATING: STRONG BUY4.66,144.80M,-,D+,A+,B+,A+,B
2023-12-01,top_consumer_staples,3,MAKSY,Marks and Spencer Group plc,RATING: STRONG BUY4.87,RATING: HOLD2.50,RATING: STRONG BUY5.00,6.52B,0.37%,B,B,B-,A+,A
2023-12-01,top_consumer_staples,4,TSCDY,Tesco PLC,RATING: STRONG BUY4.84,RATING: BUY3.50,RATING: HOLD3.00,25.54B,3.78%,A-,B+,A-,A-,A+
2023-12-01,top_consumer_staples,5,HNST,"The Honest Company, Inc.",RATING: STRONG BUY4.84,RATING: HOLD2.66,RATING: HOLD3.25,257.36M,-,C,B,D,A+,A
2023-12-01,top_consumer_staples,6,KO,The Coca-Cola Company,RATING: STRONG BUY4.83,RATING: BUY3.68,RATING: BUY4.26,255.25B,3.10%,D,C,A+,B-,A-
2023-12-01,top_consumer_staples,7,SFM,"Sprouts Farmers Market, Inc.",RATING: STRONG BUY4.80,RATING: BUY3.66,RATING: HOLD2.64,4.78B,-,C,C,C+,A+,A
2023-12-01,top_consumer_staples,8,PEP,"PepsiCo, Inc.",RATING: STRONG BUY4.78,RATING: BUY3.76,RATING: BUY3.65,234.29B,2.94%,D,C+,A+,C,A-
2023-12-01,top_consumer_staples,9,AGRO,Adecoagro S.A.,RATING: STRONG BUY4.77,RATING: BUY4.00,RATING: BUY3.71,1.17B,2.94%,A-,C-,B-,A,A+
2023-12-01,top_consumer_staples,10,ASBFY,Associated British Foods plc,RATING: STRONG BUY4.77,RATING: HOLD3.00,RATING: SELL2.00,23.29B,1.77%,C,B,B-,A+,A-
2023-12-01,top_consumer_staples,11,VITL,"Vital Farms, Inc.",RATING: STRONG BUY4.74,RATING: BUY3.50,RATING: BUY4.12,632.35M,-,D+,A+,C-,A-,A+
2023-12-01,top_consumer_staples,12,PG,The Procter & Gamble Company,RATING: STRONG BUY4.69,RATING: HOLD3.33,RATING: BUY4.00,343.68B,2.56%,D,C-,A+,B-,B+
2023-12-01,top_consumer_staples,13,PFGC,Performance Food Group Company,RATING: STRONG BUY4.68,RATING: BUY4.00,RATING: BUY4.33,10.33B,-,B+,A,C-,A-,B+
2023-12-01,top_consumer_staples,14,TAP,Molson Coors Beverage Company,RATING: STRONG BUY4.65,RATING: BUY4.00,RATING: HOLD3.13,13.56B,2.58%,B-,B-,B,B+,A
2023-12-01,top_consumer_staples,15,INGR,Ingredion Incorporated,RATING: STRONG BUY4.59,RATING: HOLD3.00,RATING: BUY4.00,6.96B,2.72%,B,B,B-,B+,A
2023-12-01,top_consumer_staples,16,USFD,US Foods Holding Corp.,RATING: STRONG BUY4.58,RATING: BUY4.00,RATING: BUY4.18,11.08B,-,A-,A+,C,A-,B+
2023-12-01,top_consumer_staples,17,HENOY,Henkel AG & Co. KGaA,RATING: STRONG BUY4.57,RATING: BUY4.00,RATING: STRONG BUY5.00,31.10B,2.58%,C,B+,B,B+,A-
2023-12-01,top_consumer_staples,18,SOVO,"Sovos Brands, Inc.",RATING: STRONG BUY4.55,RATING: HOLD3.00,RATING: HOLD3.11,2.23B,-,D+,B+,C,A+,B+
2023-12-01,top_consumer_staples,19,DOLE,Dole plc,RATING: STRONG BUY4.52,RATING: BUY4.00,RATING: BUY4.33,1.11B,2.78%,A-,A-,D+,C+,A
2023-12-01,top_consumer_staples,20,KNBWY,"Kirin Holdings Company, Limited",RATING: BUY4.40,-RATING: NOT COVERED,RATING: HOLD3.00,11.80B,3.49%,B-,B-,C+,B-,A
2023-12-01,top_consumer_staples,21,FMX,"Fomento Económico Mexicano, S.A.B. de C.V.",RATING: BUY4.29,RATING: BUY4.00,RATING: BUY3.85,41.08B,1.62%,C-,A,A-,A+,B-
2023-12-01,top_consumer_staples,22,BUD,Anheuser-Busch InBev SA/NV,RATING: BUY4.17,RATING: BUY3.57,RATING: BUY4.16,125.82B,1.30%,D+,B+,A+,A-,C
2023-12-01,top_consumer_staples,23,KOF,"Coca-Cola FEMSA, S.A.B. de C.V.",RATING: BUY4.16,RATING: BUY4.00,RATING: BUY3.84,18.89B,3.61%,B,B,B+,A-,B
2023-12-01,top_consumer_staples,24,ANDE,"The Andersons, Inc.",RATING: BUY4.09,RATING: STRONG BUY4.50,RATING: STRONG BUY4.66,1.78B,1.40%,A,C-,C+,A,B-
2023-12-01,top_consumer_staples,25,CRRFY,Carrefour SA,RATING: BUY4.04,RATING: BUY3.50,RATING: STRONG BUY4.50,12.86B,3.24%,A,B,A-,B,B-
2023-12-01,top_consumer_staples,26,MDLZ,"Mondelez International, Inc.",RATING: BUY3.95,RATING: BUY3.85,RATING: STRONG BUY4.52,98.32B,2.19%,D,C+,A,B,C+
2023-12-01,top_consumer_staples,27,SYY,Sysco Corporation,RATING: BUY3.86,RATING: BUY3.50,RATING: BUY3.90,37.29B,2.69%,C,C+,A-,B-,B-
2023-12-01,top_consumer_staples,28,PRMW,Primo Water Corporation,RATING: BUY3.86,RATING: BUY3.50,RATING: HOLD3.00,2.40B,2.13%,C,B,C,B+,B
2023-12-01,top_consumer_staples,29,POST,"Post Holdings, Inc.",RATING: BUY3.84,RATING: HOLD3.00,RATING: BUY4.00,5.29B,-,C+,B,B-,B-,B
2023-12-01,top_consumer_staples,30,SAM,"The Boston Beer Company, Inc.",RATING: BUY3.84,RATING: HOLD3.00,RATING: HOLD2.60,4.19B,-,D,A+,C,B-,B+
2023-12-01,top_consumer_staples,31,PSMT,"PriceSmart, Inc.",RATING: BUY3.69,RATING: HOLD3.00,RATING: BUY4.33,2.13B,1.29%,B-,B,C,B-,B
2023-12-01,top_consumer_staples,32,TPB,"Turning Point Brands, Inc.",RATING: BUY3.67,RATING: BUY4.00,RATING: STRONG BUY5.00,426.91M,1.05%,C-,C+,C+,B+,B
2023-12-01,top_consumer_staples,33,DLTR,"Dollar Tree, Inc.",RATING: BUY3.67,RATING: HOLD3.40,RATING: BUY3.92,27.58B,-,C-,B,B,B-,C+
2023-12-01,top_consumer_staples,34,CCEP,Coca-Cola Europacific Partners PLC,RATING: BUY3.67,RATING: BUY4.00,RATING: BUY4.42,29.29B,3.12%,C+,C+,B+,B+,C
2023-12-01,top_consumer_staples,35,TGT,Target Corporation,RATING: HOLD3.46,RATING: BUY3.50,RATING: BUY3.77,63.14B,3.21%,B-,D+,A,B,A-
2023-12-01,top_consumer_staples,36,ELF,"e.l.f. Beauty, Inc.",RATING: HOLD3.45,RATING: HOLD3.00,RATING: BUY4.35,7.10B,-,F,A+,B+,A+,A+
2023-12-01,top_consumer_staples,37,NATR,"Nature's Sunshine Products, Inc.",RATING: HOLD3.45,-RATING: NOT COVERED,RATING: STRONG BUY5.00,311.97M,-,B,D-,C,A+,A-
2023-12-01,top_consumer_staples,38,KHC,The Kraft Heinz Company,RATING: HOLD3.44,RATING: BUY3.57,RATING: BUY3.86,45.85B,4.29%,B,D,A-,B,A+
2023-12-01,top_consumer_staples,39,COST,Costco Wholesale Corporation,RATING: HOLD3.44,RATING: HOLD3.23,RATING: BUY4.18,278.71B,0.63%,F,B,A+,A,B+
2023-12-01,top_consumer_staples,40,BRBR,"BellRing Brands, Inc.",RATING: HOLD3.43,RATING: BUY4.00,RATING: BUY4.43,7.13B,-,F,A,A,A+,B
2023-12-01,top_consumer_staples,41,CL,Colgate-Palmolive Company,RATING: HOLD3.42,RATING: HOLD3.40,RATING: BUY3.95,63.93B,2.43%,D-,B+,A+,B+,B+
2023-12-01,top_consumer_staples,42,WMT,Walmart Inc.,RATING: HOLD3.42,RATING: HOLD3.33,RATING: BUY4.34,407.17B,1.51%,D,D+,A+,B-,B-
2023-12-01,top_consumer_staples,43,LSF,"Laird Superfood, Inc.",RATING: HOLD3.42,-RATING: NOT COVERED,RATING: BUY4.33,9.72M,-,A+,A,F,B,A+
2023-12-01,top_consumer_staples,44,BG,Bunge Global SA,RATING: HOLD3.39,RATING: BUY3.50,RATING: BUY4.09,15.26B,2.47%,A-,D-,B,B,A-
2023-12-01,top_consumer_staples,45,CASY,"Casey's General Stores, Inc.",RATING: HOLD3.39,RATING: HOLD3.33,RATING: BUY4.16,10.18B,0.59%,D,B-,C+,A-,A
2023-12-01,top_consumer_staples,46,CRESY,"Cresud Sociedad Anónima, Comercial, Inmobiliaria, Financiera y Agropecuaria",RATING: HOLD3.37,-RATING: NOT COVERED,RATING: STRONG BUY5.00,1.64B,6.93%,A-,A-,D,A+,-RATING: NOT COVERED
2023-12-01,top_consumer_staples,47,COCO,"The Vita Coco Company, Inc.",RATING: HOLD3.37,RATING: BUY3.66,RATING: BUY4.33,1.56B,-,D-,A,B+,A,A
2023-12-01,top_consumer_staples,48,FARM,Farmer Bros. Co.,RATING: HOLD3.37,-RATING: NOT COVERED,RATING: BUY4.00,63.28M,-,A,D,D,A-,A+
2023-12-01,top_consumer_staples,49,BRFS,BRF S.A.,RATING: HOLD3.37,RATING: HOLD3.00,RATING: HOLD2.50,4.63B,-,B,D-,D+,A+,C
2023-12-01,top_consumer_staples,50,KMB,Kimberly-Clark Corporation,RATING: HOLD3.36,RATING: HOLD3.40,RATING: HOLD3.05,40.88B,3.88%,C,D+,A+,C,A-
2023-12-01,top_consumer_staples,51,PPC,Pilgrim's Pride Corporation,RATING: HOLD3.36,RATING: BUY3.50,RATING: BUY3.66,6.13B,-,C+,F,D+,B+,A+
2023-12-01,top_consumer_staples,52,LW,"Lamb Weston Holdings, Inc.",RATING: HOLD3.34,RATING: BUY4.00,RATING: STRONG BUY4.60,14.87B,1.08%,D,A-,B+,B,A
2023-12-01,top_consumer_staples,53,BTI,British American Tobacco p.l.c.,RATING: HOLD3.32,RATING: BUY4.00,RATING: BUY4.40,64.31B,9.81%,A+,D,A+,D+,B+
2023-12-01,top_consumer_staples,54,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",RATING: HOLD3.32,RATING: HOLD3.00,RATING: STRONG BUY5.00,372.46M,2.50%,B-,A-,C-,A+,-RATING: NOT COVERED
2023-12-01,top_consumer_staples,55,CELH,"Celsius Holdings, Inc.",RATING: HOLD3.32,RATING: HOLD3.44,RATING: BUY4.35,11.45B,-,F,A+,A-,A-,B+
2023-12-01,top_consumer_staples,56,ALCO,"Alico, Inc.",RATING: HOLD3.31,RATING: BUY4.00,RATING: BUY4.00,227.34M,0.66%,F,A-,D-,A,A+
2023-12-01,top_consumer_staples,57,MED,"Medifast, Inc.",RATING: HOLD3.30,RATING: HOLD3.00,RATING: HOLD3.00,804.37M,8.74%,A+,D-,A,D+,A-
2023-12-01,top_consumer_staples,58,FIZZ,National Beverage Corp.,RATING: HOLD3.30,RATING: SELL2.00,RATING: STRONG SELL1.00,4.77B,-,D-,C,A-,B+,A
2023-12-01,top_consumer_staples,59,IPAR,"Inter Parfums, Inc.",RATING: HOLD3.29,RATING: BUY3.50,RATING: BUY4.20,4.32B,1.76%,D-,B-,B-,B+,A+
2023-12-01,top_consumer_staples,60,ADM,Archer-Daniels-Midland Company,RATING: HOLD3.28,RATING: BUY4.00,RATING: BUY4.00,40.05B,2.41%,B,D-,B,C,B+
2023-12-01,top_consumer_staples,61,FRPT,"Freshpet, Inc.",RATING: HOLD3.26,RATING: HOLD3.00,RATING: BUY4.41,3.81B,-,F,A+,D,A,B
2023-12-01,top_consumer_staples,62,KR,The Kroger Co.,RATING: HOLD3.26,RATING: BUY4.12,RATING: BUY3.58,32.44B,2.49%,B+,C-,A,C+,B-
2023-12-01,top_consumer_staples,63,MNST,Monster Beverage Corporation,RATING: HOLD3.26,RATING: BUY3.60,RATING: BUY4.08,58.05B,-,D-,B+,A-,B,B+
2023-12-01,top_consumer_staples,64,STKH,Steakholder Foods Ltd.,RATING: HOLD3.25,-RATING: NOT COVERED,-RATING: NOT COVERED,75.18K,-,A+,F,F,D-,B-
2023-12-01,top_consumer_staples,65,NOMD,Nomad Foods Limited,RATING: HOLD3.25,RATING: BUY3.50,RATING: STRONG BUY4.66,2.72B,-,B,D+,B-,C+,A-
2023-12-01,top_consumer_staples,66,UL,Unilever PLC,RATING: HOLD3.24,RATING: HOLD3.25,RATING: HOLD3.20,118.93B,3.90%,B-,D,A+,C+,B
2023-12-01,top_consumer_staples,67,IMBBY,Imperial Brands PLC,RATING: HOLD3.24,RATING: HOLD3.33,RATING: BUY4.00,19.75B,7.81%,A,B,A,B-,-RATING: NOT COVERED
2023-12-01,top_consumer_staples,68,ABEV,Ambev S.A.,RATING: HOLD3.22,RATING: HOLD3.00,RATING: BUY3.92,45.16B,5.06%,B+,D+,A,B,B
2023-12-01,top_consumer_staples,69,LRLCY,L'Oréal S.A.,RATING: HOLD3.22,RATING: BUY4.00,RATING: BUY4.33,257.32B,1.37%,D-,A,A,A-,B-
2023-12-01,top_consumer_staples,70,STZ,"Constellation Brands, Inc.",RATING: HOLD3.21,RATING: BUY3.50,RATING: BUY4.41,43.29B,1.47%,D-,C,A-,C+,B+
2023-12-01,top_consumer_staples,71,CALM,"Cal-Maine Foods, Inc.",RATING: HOLD3.20,RATING: HOLD3.00,RATING: HOLD3.33,2.39B,8.82%,A+,F,A,C+,B
2023-12-01,top_consumer_staples,72,MO,"Altria Group, Inc.",RATING: HOLD3.20,RATING: BUY3.63,RATING: HOLD3.44,73.20B,9.19%,A,D-,A+,C-,C-
2023-12-01,top_consumer_staples,73,VFF,"Village Farms International, Inc.",RATING: HOLD3.18,RATING: STRONG BUY5.00,RATING: STRONG BUY4.80,82.68M,-,A-,C-,D,D,A-
2023-12-01,top_consumer_staples,74,UNLYF,Unilever PLC,RATING: HOLD3.17,RATING: BUY3.50,RATING: SELL2.00,118.93B,3.98%,B-,D,A+,C,-RATING: NOT COVERED
2023-12-01,top_consumer_staples,75,ACI,"Albertsons Companies, Inc.",RATING: HOLD3.16,RATING: HOLD3.00,RATING: HOLD3.44,12.87B,2.17%,B+,F,B+,B,C+
